id,index,period,timestamp,minute,second,possession,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,duration,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,related_events,location,player.id,player.name,position.id,position.name,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.type.id,pass.type.name,pass.body_part.id,pass.body_part.name,carry.end_location,under_pressure,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,counterpress,duel.type.id,duel.type.name,miscontrol.aerial_won,pass.aerial_won,dribble.outcome.id,dribble.outcome.name,pass.switch,interception.outcome.id,interception.outcome.name,shot.statsbomb_xg,shot.end_location,shot.outcome.id,shot.outcome.name,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.freeze_frame,goalkeeper.end_location,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.type.id,goalkeeper.type.name,off_camera,clearance.head,clearance.body_part.id,clearance.body_part.name,dribble.nutmeg,out,ball_recovery.recovery_failure,pass.cross,pass.xclaim,clearance.left_foot,pass.assisted_shot_id,pass.goal_assist,shot.open_goal,shot.statsbomb_xg2,shot.key_pass_id,shot.first_time,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.technique.id,goalkeeper.technique.name,pass.through_ball,pass.technique.id,pass.technique.name,pass.shot_assist,goalkeeper.body_part.id,goalkeeper.body_part.name,shot.aerial_won,duel.outcome.id,duel.outcome.name,foul_won.defensive,clearance.right_foot,pass.straight,shot.one_on_one,50_50.outcome.id,50_50.outcome.name,injury_stoppage.in_chain,dribble.no_touch,clearance.aerial_won,foul_committed.advantage,foul_won.advantage,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,pass.inswinging,foul_committed.card.id,foul_committed.card.name,bad_behaviour.card.id,bad_behaviour.card.name,pass.miscommunication,pass.cut_back,dribble.overrun,pass.outswinging
bf77d1a3-dada-4b79-8cf5-e903f75388a4,3347,2,00:40:22.980,85,22,171,0.009515018,0.013051539,-0.0035365205,0.02086111,0.011516462,0.009344648,-0.012881168,0.306576,30,Pass,968,Arsenal WFC,4,From Throw In,746,Manchester City WFC,,,"['0f893d85-fac5-4b0c-968e-00c7577e463b', '5b4522b9-71f4-46b1-b51c-fda4d1b0f253', 'd47b6c11-1eb1-4360-b2ac-9944bbcbed37']","[45.3, 22.0]",25554.0,Khadija Monifa Shaw,23.0,Center Forward,19416.0,Laura Coombs,5.7697487,0.44814497,2.0,Low Pass,"[50.5, 24.5]",,,,,,True,9.0,Incomplete,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f893d85-fac5-4b0c-968e-00c7577e463b,3348,2,00:40:23.286,85,23,171,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,4,From Throw In,746,Manchester City WFC,,,['bf77d1a3-dada-4b79-8cf5-e903f75388a4'],"[55.4, 27.7]",19416.0,Laura Coombs,15.0,Left Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b4522b9-71f4-46b1-b51c-fda4d1b0f253,3349,2,00:40:23.286,85,23,171,0.02086111,0.011516462,0.009344648,0.009515018,0.013051539,-0.0035365205,0.012881168,0.0,6,Block,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['bf77d1a3-dada-4b79-8cf5-e903f75388a4'],"[69.6, 55.6]",18999.0,Leah Williamson,3.0,Right Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e24dc3c-badf-4b4a-bd73-5415775e59a2,3350,2,00:40:23.854,85,23,171,,,,,,,,0.0,2,Ball Recovery,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,,"[68.7, 55.9]",18999.0,Leah Williamson,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5be0c2aa-f556-4c96-92d7-09ed064b132f,3351,2,00:40:23.854,85,23,171,0.022341045,0.02086111,0.0014799349,0.009513127,0.009515018,-1.8915e-06,0.0014818264,2.543838,43,Carry,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,"['5e24dc3c-badf-4b4a-bd73-5415775e59a2', 'a9870285-407f-44d7-83da-a864028affaf']","[68.7, 55.9]",18999.0,Leah Williamson,3.0,Right Center Back,,,,,,,,,,,,"[70.5, 46.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9870285-407f-44d7-83da-a864028affaf,3352,2,00:40:26.397,85,26,171,0.018415157,0.022341045,-0.003925888,0.010653551,0.009513127,0.001140424,-0.005066312,1.354024,30,Pass,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['8534e649-e67f-4006-b3af-bc0f5b2e9095'],"[70.5, 46.7]",18999.0,Leah Williamson,3.0,Right Center Back,5000.0,Stephanie-Elise Catley,16.63851,-2.0183163,1.0,Ground Pass,"[63.3, 31.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8534e649-e67f-4006-b3af-bc0f5b2e9095,3353,2,00:40:27.751,85,27,171,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['a9870285-407f-44d7-83da-a864028affaf'],"[63.3, 31.7]",5000.0,Stephanie-Elise Catley,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08bd2108-77e9-47c1-ae02-a9c41ad3805b,3354,2,00:40:27.751,85,27,171,0.020786745,0.018415157,0.0023715887,0.009396633,0.010653551,-0.0012569176,0.0036285063,4.950333,43,Carry,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,"['53d12303-f94f-45fc-a102-328ae4301e8f', '8534e649-e67f-4006-b3af-bc0f5b2e9095', 'fcccc4b8-4500-4f5b-bc1b-fbbd642a6716']","[63.3, 31.7]",5000.0,Stephanie-Elise Catley,6.0,Left Back,,,,,,,,,,,,"[76.5, 9.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53d12303-f94f-45fc-a102-328ae4301e8f,3355,2,00:40:28.855,85,28,171,,,,,,,,1.752656,17,Pressure,968,Arsenal WFC,4,From Throw In,746,Manchester City WFC,,,['08bd2108-77e9-47c1-ae02-a9c41ad3805b'],"[51.9, 52.2]",15570.0,Chloe Kelly,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcccc4b8-4500-4f5b-bc1b-fbbd642a6716,3356,2,00:40:32.702,85,32,171,0.016057359,0.020786745,-0.0047293864,0.009293407,0.009396633,-0.0001032259,-0.0046261605,3.18579,30,Pass,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['7ccec9d0-80f4-49af-983d-c6742ef6dc45'],"[76.5, 9.1]",5000.0,Stephanie-Elise Catley,6.0,Left Back,131570.0,Rafaelle Leone Carvalho Souza,26.041697,2.7846198,1.0,Ground Pass,"[52.1, 18.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ccec9d0-80f4-49af-983d-c6742ef6dc45,3357,2,00:40:35.888,85,35,171,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['fcccc4b8-4500-4f5b-bc1b-fbbd642a6716'],"[52.1, 18.2]",131570.0,Rafaelle Leone Carvalho Souza,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7246f578-4864-4c54-ab10-ace3fe829d20,3358,2,00:40:35.888,85,35,171,0.016063206,0.016057359,5.8468e-06,0.009923578,0.009293407,0.000630171,-0.0006243242,1.162464,43,Carry,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,"['7ccec9d0-80f4-49af-983d-c6742ef6dc45', 'eea32897-4e57-47ca-9ab4-814cba69d7b6']","[52.1, 18.2]",131570.0,Rafaelle Leone Carvalho Souza,5.0,Left Center Back,,,,,,,,,,,,"[53.2, 18.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eea32897-4e57-47ca-9ab4-814cba69d7b6,3359,2,00:40:37.050,85,37,171,0.018080663,0.016063206,0.002017457,0.009933407,0.009923578,9.8292e-06,0.0020076279,1.110373,30,Pass,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['f673469e-6294-4db8-b090-48e2f5aa01b0'],"[53.2, 18.2]",131570.0,Rafaelle Leone Carvalho Souza,5.0,Left Center Back,10405.0,Lia Wälti,9.968952,1.3379825,1.0,Ground Pass,"[55.5, 27.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f673469e-6294-4db8-b090-48e2f5aa01b0,3360,2,00:40:38.160,85,38,171,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['eea32897-4e57-47ca-9ab4-814cba69d7b6'],"[55.5, 27.9]",10405.0,Lia Wälti,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a24bee02-3b3a-4b7d-9a0f-49ed51d4b19e,3361,2,00:40:38.160,85,38,171,0.018897971,0.018080663,0.0008173082,0.009413234,0.009933407,-0.0005201735,0.0013374817,1.409642,43,Carry,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,"['cb65bb53-426d-4081-8ae9-a06c28448e57', 'f673469e-6294-4db8-b090-48e2f5aa01b0']","[55.5, 27.9]",10405.0,Lia Wälti,11.0,Left Defensive Midfield,,,,,,,,,,,,"[58.5, 32.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb65bb53-426d-4081-8ae9-a06c28448e57,3362,2,00:40:39.570,85,39,171,0.018044364,0.018897971,-0.0008536074,0.009496238,0.009413234,8.30041e-05,-0.0009366116,1.897975,30,Pass,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['9bb88e37-a277-4b74-9fd0-ee395df2991e'],"[58.5, 32.8]",10405.0,Lia Wälti,11.0,Left Defensive Midfield,18999.0,Leah Williamson,25.109758,1.5429151,1.0,Ground Pass,"[59.2, 57.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bb88e37-a277-4b74-9fd0-ee395df2991e,3363,2,00:40:41.468,85,41,171,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['cb65bb53-426d-4081-8ae9-a06c28448e57'],"[59.2, 57.9]",18999.0,Leah Williamson,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529e4660-b4a4-46fa-8bda-2cb14d03b240,3364,2,00:40:41.468,85,41,171,0.018908927,0.018044364,0.0008645635,0.00956092,0.009496238,6.46822e-05,0.0007998813,1.43185,43,Carry,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,"['7b069e49-b3e8-4e6e-8218-e8676cbc6117', '9bb88e37-a277-4b74-9fd0-ee395df2991e']","[59.2, 57.9]",18999.0,Leah Williamson,3.0,Right Center Back,,,,,,,,,,,,"[66.1, 60.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b069e49-b3e8-4e6e-8218-e8676cbc6117,3365,2,00:40:42.900,85,42,171,0.011132738,0.018908927,-0.0077761896,0.013918797,0.00956092,0.0043578763,-0.012134066,1.443845,30,Pass,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,"['2d676e6a-342f-44a1-bf8e-ba3e42ae8a2f', 'b1201e9a-2753-4031-8657-8388d8e8b5b9']","[66.1, 60.9]",18999.0,Leah Williamson,3.0,Right Center Back,10516.0,Frida Maanum,28.202837,-0.62931764,3.0,High Pass,"[88.9, 44.3]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d676e6a-342f-44a1-bf8e-ba3e42ae8a2f,3366,2,00:40:44.344,85,44,171,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['7b069e49-b3e8-4e6e-8218-e8676cbc6117'],"[92.2, 40.9]",10516.0,Frida Maanum,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1201e9a-2753-4031-8657-8388d8e8b5b9,3367,2,00:40:44.344,85,44,171,0.013747693,0.00956092,0.0041867727,0.010136007,0.018908927,-0.00877292,0.012959693,1.916941,30,Pass,968,Arsenal WFC,4,From Throw In,746,Manchester City WFC,,,"['6f491d54-5b2c-4973-a535-c923da7729b6', '7b069e49-b3e8-4e6e-8218-e8676cbc6117']","[31.2, 35.8]",10185.0,Stephanie Houghton,3.0,Right Center Back,19416.0,Laura Coombs,8.3,0.0,3.0,High Pass,"[39.5, 35.8]",64.0,Interception,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f491d54-5b2c-4973-a535-c923da7729b6,3368,2,00:40:46.261,85,46,171,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,4,From Throw In,746,Manchester City WFC,,,['b1201e9a-2753-4031-8657-8388d8e8b5b9'],"[39.5, 35.8]",19416.0,Laura Coombs,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb086882-b7f2-4338-b642-3f4e379df3fb,3369,2,00:40:46.261,85,46,171,0.013747693,0.013747693,0.0,0.010136007,0.010136007,0.0,0.0,0.259901,43,Carry,968,Arsenal WFC,4,From Throw In,746,Manchester City WFC,,,"['6f491d54-5b2c-4973-a535-c923da7729b6', 'ebeb60b5-8de7-4881-b7fd-12458356a25c']","[39.5, 35.8]",19416.0,Laura Coombs,15.0,Left Center Midfield,,,,,,,,,,,,"[39.5, 35.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebeb60b5-8de7-4881-b7fd-12458356a25c,3370,2,00:40:46.521,85,46,171,0.010709716,0.013747693,-0.003037977,0.012927536,0.010136007,0.0027915286,-0.0058295056,5.193444,30,Pass,968,Arsenal WFC,4,From Throw In,746,Manchester City WFC,,,"['7378ec69-238f-42cd-9ec4-80577df44299', 'c71613a1-f02f-480b-a3c5-79b9ab926b2d']","[39.5, 35.8]",19416.0,Laura Coombs,15.0,Left Center Midfield,25554.0,Khadija Monifa Shaw,48.93608,-0.3657067,3.0,High Pass,"[85.2, 18.3]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7378ec69-238f-42cd-9ec4-80577df44299,3371,2,00:40:51.714,85,51,171,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,4,From Throw In,746,Manchester City WFC,,,['ebeb60b5-8de7-4881-b7fd-12458356a25c'],"[82.9, 16.3]",25554.0,Khadija Monifa Shaw,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c71613a1-f02f-480b-a3c5-79b9ab926b2d,3372,2,00:40:51.714,85,51,171,0.012764618,0.010136007,0.0026286105,0.010644362,0.013747693,-0.0031033307,0.005731941,1.229469,30,Pass,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,"['089da259-65aa-4ab5-a667-252e3a021533', 'ebeb60b5-8de7-4881-b7fd-12458356a25c']","[34.9, 61.8]",10237.0,Manuela Zinsberger,1.0,Goalkeeper,18999.0,Leah Williamson,3.443835,0.45066133,1.0,Ground Pass,"[38.0, 63.3]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
089da259-65aa-4ab5-a667-252e3a021533,3373,2,00:40:52.943,85,52,171,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['c71613a1-f02f-480b-a3c5-79b9ab926b2d'],"[38.0, 63.3]",18999.0,Leah Williamson,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9df37c2c-48a2-49bd-9020-43f5c247cb5f,3374,2,00:40:52.943,85,52,171,0.014334133,0.012764618,0.0015695151,0.009934566,0.010644362,-0.0007097963,0.0022793114,2.768894,43,Carry,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,"['089da259-65aa-4ab5-a667-252e3a021533', 'ef3fdf87-ac18-4974-ba5f-9c30661aa67e']","[38.0, 63.3]",18999.0,Leah Williamson,3.0,Right Center Back,,,,,,,,,,,,"[42.6, 63.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef3fdf87-ac18-4974-ba5f-9c30661aa67e,3375,2,00:40:55.712,85,55,171,0.016234042,0.014334133,0.0018999092,0.007939309,0.009934566,-0.001995257,0.0038951663,4.712476,30,Pass,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,"['8c94434e-a2ff-4690-a542-c89c5e7d21f6', 'da7d007a-d552-4a13-8eb9-769f4b189d67']","[42.6, 63.3]",18999.0,Leah Williamson,3.0,Right Center Back,10516.0,Frida Maanum,60.78964,-0.12700751,3.0,High Pass,"[102.9, 55.6]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03aa25db-2e91-426f-9826-989fc618d460,3376,2,00:40:59.631,85,59,171,,,,,,,,3.820976,17,Pressure,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,"['8c94434e-a2ff-4690-a542-c89c5e7d21f6', 'b39b4f45-3827-47dd-a351-1a25f389e2bf']","[104.7, 51.2]",10516.0,Frida Maanum,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da7d007a-d552-4a13-8eb9-769f4b189d67,3377,2,00:41:00.425,86,0,171,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['ef3fdf87-ac18-4974-ba5f-9c30661aa67e'],"[100.0, 52.1]",10516.0,Frida Maanum,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c94434e-a2ff-4690-a542-c89c5e7d21f6,3378,2,00:41:00.425,86,0,171,,,,,,,,0.0,2,Ball Recovery,968,Arsenal WFC,4,From Throw In,746,Manchester City WFC,,,"['03aa25db-2e91-426f-9826-989fc618d460', 'ef3fdf87-ac18-4974-ba5f-9c30661aa67e']","[17.2, 24.5]",10252.0,Alex Greenwood,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b39b4f45-3827-47dd-a351-1a25f389e2bf,3379,2,00:41:00.425,86,0,171,0.008614355,0.009934566,-0.0013202112,0.0119075915,0.014334133,-0.0024265414,0.0011063302,3.166075,43,Carry,968,Arsenal WFC,4,From Throw In,746,Manchester City WFC,,,"['03aa25db-2e91-426f-9826-989fc618d460', '83fb141c-ebba-4e0a-9a0a-a30553707bdd', '8c94434e-a2ff-4690-a542-c89c5e7d21f6']","[17.2, 24.5]",10252.0,Alex Greenwood,5.0,Left Center Back,,,,,,,,,,,,"[7.4, 21.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83fb141c-ebba-4e0a-9a0a-a30553707bdd,3380,2,00:41:03.591,86,3,171,0.008910735,0.008614355,0.0002963804,0.018566413,0.0119075915,0.0066588214,-0.006362441,2.20593,30,Pass,968,Arsenal WFC,4,From Throw In,746,Manchester City WFC,,,"['3c8601df-0cf0-4ce9-9bf4-f0162d24943f', '87279156-c594-4c88-881e-91d804361a15']","[7.4, 21.2]",10252.0,Alex Greenwood,5.0,Left Center Back,15555.0,Lauren Hemp,38.806828,-0.42214894,3.0,High Pass,"[42.8, 5.3]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87279156-c594-4c88-881e-91d804361a15,3381,2,00:41:05.797,86,5,171,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,4,From Throw In,746,Manchester City WFC,,,['83fb141c-ebba-4e0a-9a0a-a30553707bdd'],"[46.1, 7.7]",15555.0,Lauren Hemp,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c8601df-0cf0-4ce9-9bf4-f0162d24943f,3382,2,00:41:05.797,86,5,171,0.018566413,0.0119075915,0.0066588214,0.008910735,0.008614355,0.0002963804,0.006362441,0.0,10,Interception,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['83fb141c-ebba-4e0a-9a0a-a30553707bdd'],"[77.3, 74.8]",46973.0,Laura Wienroither,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6459ea2b-d6c9-41c4-a377-818fe1552db9,3383,2,00:41:05.797,86,5,171,0.020827724,0.018566413,0.0022613108,0.008603419,0.008910735,-0.000307316,0.0025686268,1.787777,43,Carry,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,"['3c8601df-0cf0-4ce9-9bf4-f0162d24943f', 'd6d5f1db-f8cc-4306-908a-3dc4dd2c33c6']","[77.3, 74.8]",46973.0,Laura Wienroither,2.0,Right Back,,,,,,,,,,,,"[88.9, 76.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6d5f1db-f8cc-4306-908a-3dc4dd2c33c6,3384,2,00:41:07.585,86,7,171,0.009999206,0.020827724,-0.010828517,0.0067760795,0.008603419,-0.0018273396,-0.009001178,0.0,14,Dribble,968,Arsenal WFC,4,From Throw In,968,Arsenal WFC,,,['9f613c37-e74b-4316-af9b-b1b9f77658ac'],"[88.9, 76.7]",46973.0,Laura Wienroither,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f613c37-e74b-4316-af9b-b1b9f77658ac,3385,2,00:41:07.585,86,7,171,0.0067760795,0.008603419,-0.0018273396,0.009999206,0.020827724,-0.010828517,0.009001178,0.0,4,Duel,968,Arsenal WFC,4,From Throw In,746,Manchester City WFC,,,['d6d5f1db-f8cc-4306-908a-3dc4dd2c33c6'],"[31.2, 3.4]",32210.0,Laia Aleixandri López,6.0,Left Back,,,,,,,,,,,,,True,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,Success Out,,,,,,,,,,,,,,,,,,,,,,,,
2c5192cc-b450-4d18-9c6e-2a38a46152e1,3386,2,00:41:28.799,86,28,172,0.012285745,0.0067760795,0.0055096652,0.010862544,0.009999206,0.0008633379,0.0046463273,0.907339,30,Pass,746,Manchester City WFC,4,From Throw In,746,Manchester City WFC,,,['8ad8070f-6b3b-49da-bee0-2098c6b65161'],"[33.2, 0.1]",32210.0,Laia Aleixandri López,6.0,Left Back,19416.0,Laura Coombs,14.016062,1.4420166,2.0,Low Pass,"[35.0, 14.0]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
